media,user_name,mention_name,day,like_comment,comment,cont_of_reply,reply_comment_name,username_reply
infopandeglang,dianpurnamasariabidin,,1 hari,18,"Foto pelaku dan kelbes beesileweran di medsosnya kurang banyak, harusnya dibuat kyk kasus risma, close up yg banyak di semua medsos. Biar jd jejak yg abadi sampe nanti pelaku jd aki2, kalo hukum di negeri ini masi bisa dibeli, buat sanksi sosial utk pelaku yg lebih keji!",1,,
infopandeglang,haji_ossa,,1 hari,17,"Good job lawyer, kejar terus dgn pasal² lainnya & jgn berhenti di pasal ITE aja. Kami netizen akan terus mempressure sampai kasus ini tuntas",1,,
infoserang,desyptrrmdhnh99,,1 hari,14,"Padahal nama yg di beri orang tuanya bagus, tapi sayang tak sebagus sikap nya yg bejat 🥲 semoga segera dapat keadilan ya buat korban 🙏",1,,
infoserang,ryan_mualdo,,1 hari,13,Pandeglang gada obat🔥🔥🔥,1,,
infopandeglang,heyrosid,@kejaripandeglang,2 hari,13,"untuk  semoga hukum berjalan sebagai mana mestinya yaa, oh yaa katanya ada upaya untuk mendamaikan kasus ini yaa?? tolong klarifikasi nyaa",1,,
infopandeglang,shakenlemonadetea,,2 hari,12,"Aw rame nihhhhhh jadinya, buat keluarga korban jangan tinggal diam! Ini bukan soal PENCEMARAN NAMA BAIK TAPI MENTAL SEORANG KORBAN! Dan bukan soal MAU sama MAU tp ini SOAL KEKERASAN DAN PEMERASAN! Kalian yang mengerti hukum seharusnya lebih paham, apalagi punya anak(perempuan).",1,,
infopandeglang,sandymjhd_,,2 hari,11,kacauuu org”yg ga berakal🙌,1,,
infopandeglang,ismarosmiyanti22,@irnacenter,2 hari,11,Masa mau viral lagi ibu😢 mohon bantuannya untuk dikawal ibu,1,,
infopandeglang,mikdadiqbal92,,1 hari,10,"Women support women tai kucing, perlu digaris bawahi kejadian ini dan sebelumnya terjadi ketika Gubernur, Bupati, Kepala pengadilan & jaksa nya adalah WOMEN !",1,,
infopandeglang,mybabygirllllllll,#Kamibersamakorban,1 hari,10,"HAHA sebagai orang yg tau pelaku kaya apa, dan teman saya adalah korban dari kiriman vidio pelaku msi aneh dgn steatment nya yg dividio atas dasar persetujuan dan alwi belum sebar apalg kau sm mau.NGAKAK JUJUR pasti org yang dilingkungan alwi.tanya shbt alwi nya gih🫣 jgn jaooh2 PLIS PIN INI. FITNAH ITU KASIAN KORBAN",1,,
infopandeglang,allfannnn,,1 hari,10,HUKUM yang bisa dipercaya di INDONESIA cuma HUKUM KARMA!,1,,
infopandeglang,mahesaikbal2,,2 hari,10,Bantu dong tolonggg🥺,1,,
infopandeglang,igustijw,,2 hari,8,"""Memang begitu Anak Orang Kaya (pejabat) lagunya suka Tengil, Kayak Duit Bapaknya Halal Aja!”  Kasino DKI 😁",1,,
infoserang,nisaajauhar,@hotmanparisofficial,1 hari,7,"Tolong bantu pak, usung tuntas sampai kehukuman yang seadil adilnya. 3 tahun loh, bukan waktu yang singkat. Gimana kondisi psikologis si ceweknya, pak tolong cuma kamu yg paling dabest dalam soal peradilan 😭😭",1,,
infoserang,alsaratu_,,1 hari,7,"Ayooo kawal kasus ini, tadi pagi udh ada persidangan tapi terdakwa dan jaksanya secara online (via zoom) sedangkan korban secara offline dan ini persidangan berjalan sangat tertutup. Ada apakah di balik ini? Jadi greget sama kasus ini dari semalem rame di twitter sampe skrg pun msh trending si alwi😅",1,,
bantenraya,ryokun41,,1 hari,7,"Laki kok mukulin wanita sampe sgtunya, bukan tandingan mu itu, berantem ama laki lg lah, laki tanding kalo sebanding",1,,
infopandeglang,siarifpai,,2 hari,7,"Cik atuh ormas nu sok make batu akik, kalung tasbeh geura karumpul",1,,
infopandeglang,gianyyss,@irnadimyati,2 hari,5,Mohon di beri pelajaran Bu,1,,
infopandeglang,ysxzhun,,2 hari,5,up aja muka pelakunya biar kema sanksi sosial,1,,
infopandeglang,inpopandeglang,@stburhanuddin_,2 hari,5,h,1,,
infopandeglang,inpopandeglang,@stburhanuddin_,2 hari,5,h,1,,
infoserang,aisslatte__,,1 hari,4,dikuliahin bukannya makin bener malah makin gabener,1,,
netizenserang,bugelmegacamara,,1 hari,4,pandeglang maning pandeglang maning 🫠,1,,
netizenserang,sanbo.id,,1 hari,4,Beritane ahir2 ini kok serem2 yaa,1,,
netizenserang,okki.ezz,,1 hari,4,Lah klo gini mending matiin aja pelaku. Bodo amat sma hukum. Dari pada dia bebas berkeliaran,1,,
infopandeglang,ndr_frn,@jokowi,2 hari,4,"bantu up nya kasihan sekali, beritanya",1,,
infopandeglang,anwvrxyz,@alealwiii,2 hari,4,Anjing juga ni orang,1,,
infoserang,iballl.ee,,1 hari,3,Muka nya kek hewan nya upin ipin si opet,1,,
infoserang,nurjanah5298,,1 hari,3,Oalah anak untirrrrrrrrr,1,,
netizenserang,lita.awallani,,1 hari,3,Pelaku dikasih makan dr duit apa sih ampe ounya kelakuan begitu....??,1,,
infopandeglang,dhestaauliaa,@meyylyzh,2 hari,3,siapa yg mau jd pacarnya Ale🤣,1,,
infopandeglang,americano4.0,@irnadimyati,2 hari,3,BU TOLONGIN BU🙏,1,,
infopandeglang,dwisamsulrizal40,@ahmadsahroni88,2 hari,3,ijin pak bisa di up kali pak ini udah keterlaluan,1,,
infopandeglang,instaherry,@hotmanparisofficial,2 hari,3,Boleh kali om dibantu,1,,
infoserang,r_ads22,,1 hari,2,Laiyeee wong sugih kewakehane konon bekasee digean mangan Karo duit ore bener jadi anake geh ore bener,1,,
infoserang,rikameiilani,,1 hari,2,"Bapaknya sudah mninggal. Ada yg tau ig ibu sma kakak""y ngga. Biar netizen silaturahmi skalian kena mental. Biar sdikit ksh adil aja kirban kena mental ya pelaku dn jeluarga juga harusnya.  Hayooo ada yg tau ga IG sodara"" kandungnya ?? Wkwkwkw kzlll bngt bacaknyaaa.",1,,
netizenserang,hyo_naabi,,1 hari,2,"Keknya si pelaku ini emang punya banyak link. Makanya slow aja, nanti klo udah jeblos penjara abis di dalem  mantep banget itu",1,,
netizenserang,sanji_4646,,1 hari,2,Dear netijen baiknya baca thread lengkepnya dulu yaa,1,,
infopandeglang,ajibtn,,1 hari,2,Kawal terus sampe tuntas🔥,1,,
infopandeglang,caa.ayy,@maurafitriazz,2 hari,2,kamu mau jadi pacar nya ale?🤣,1,,
infopandeglang,rahmatikarrrrr,@rizkinatakusumah,2 hari,2,a punten liat kasian banget,1,,
infopandeglang,thekingdom.merch,,2 hari,2,jangan lupa ke pasar badak beli intisari,1,,
infopandeglang,tohaum312,,2 hari,2,Kyk nya si pelaku anak pejabat atau anak aparat.. atau bisa jadi anak org berpunya.. pasti aja sih ada suap menyuap mah. Udh pasti 😂,1,,
infopandeglang,ransyah681,@irnadimyati,2 hari,2,ini yg namanya kota santri ?🔥👏 mana keadilanya pak buk kasian keluarganya kita aja nyesek bacanya masa gak ada tindakan sama sekali 👏mantap pokoknya pandeglang semakin kotor nama nya,1,,
infoserang,sya.acih_,@sanjyaa_r,1 hari,2,h,1,,
infopandeglang,mgunturperkasa,@hotmanparisofficial,2 hari,2,h,1,,
infopandeglang,muhammadyulfizarzabreno,@alealwiii,2 hari,2,h,1,,
infopandeglang,mgunturperkasa,@hotmanparisofficial,2 hari,2,h,1,,
infopandeglang,muhammadyulfizarzabreno,@alealwiii,2 hari,2,h,1,,
infoserang,yodie7,@alealwii,1 hari,1,IGnya   dan ini link Facebook nya 👉🏻 https://www.facebook.com/alweec?mibextid=ZbWKwL,1,,
infoserang,sylviakurniawatii_,@kejaripandeglang,1 hari,1,Ketar ketir yaa,1,,
infoserang,annisawdyss,,1 hari,1,Ale ale oki jelly drink berulah,1,,
infoserang,amaliatussadiah,@iyah.sadiyah,11 jam,1,Astaghfirullah😢😢 ini yg kamu bilang?,1,,
infoserang,callmeiica_,@_otiharum,1 hari,1,"Kemana nih “KEADILAN BAGI SELURUH RAKYAT INDONESIA”? -sudah lama musnah sepertinya    manusia2 ga bermoral kek gini nih ga pantes cuma di hukum penjara. Pantesnya hukum mati gasi? Astaghfirullah, emosi",1,,
infoserang,nissansyy,,1 hari,1,sakit jiwa itu mah cowo nya min,1,,
infoserang,thdive,@vagis_sundari,1 hari,1,"emang kita tu harus hati2 sm warga pandeglang, baru kmrn kasus pembunuhan skrng adalagi hadeh WKWKWKWKKW",1,,
infoserang,nrsta2,,1 hari,1,"haduh pandeglang lg pandeglang lg, jgn sampe ada kloset part 2. usut tuntas!",1,,
infoserang,sulastri.ra,@iimsf_30,1 hari,1,kageet bgt di daerah kita ada kasus beginian,1,,
infoserang,sang_pemimpi393,@mmyvchrwt,1 hari,1,hati2 dalam bergaul,1,,
infoserang,ayunara05,,1 hari,1,Weh nak untirta,1,,
infopandeglang,donimaulana.27,,1 hari,1,6 tahun + 1M + kebiri,1,,
infopandeglang,ruusss_sc,,1 hari,1,Admin info pandeglang top🤝 mantap min,1,,
bantenraya,seeganteng,@exrantang,1 hari,1,baru juga beberapa hari yg lalu gw bahas revenge porn kan tang,1,,
infopandeglang,dh.agr,,2 hari,1,duh kaya kenal🙈,1,,
infopandeglang,willy_fraditya42,,2 hari,1,Kami butuh video,1,,
infopandeglang,albadri_012,,2 hari,1,Rusak gelangan batur,1,,
infopandeglang,fuad.ghiffari,,2 hari,1,Sebut nama lengkap pelakunya,1,,
infoserang,aam_amalia03,@_agniiii.yyy,15 jam,1,h,1,,
infoserang,wiwid.widya,@perlindunganhakperempuan,1 hari,1,h,1,,
infopandeglang,deliyars08,@mrpttr14,2 hari,1,h,1,,
infopandeglang,virdasfythsna,@humanbloom_,2 hari,1,h,1,,
infopandeglang,virdasfythsna,@humanbloom_,2 hari,1,h,1,,
infoserang,deyyvviee,@auleann_,1 hari,0,kasiann😞,1,,
infoserang,coach_ibnusina,@arkanguinness,15 jam,0,Info   ini junior mu tolong ajak ngopi bareng. Mau coba kesaktian nya. Sikat    masa kayak gini aja ga beres.,1,,
infoserang,anugraha.d,@sanik_rdfth,6 jam,0,atau buat aja spanduk foto plaku trus pasang di alun2 pandelang...,1,,
infoserang,miripedwin,@pamunngkasss,15 jam,0,den sodara lu ni ya ?,1,,
infoserang,aul_ikhsan,,1 hari,0,yah terbukti yahhhhhhhh yang punya duit belagu kaya duit bapa nya halal aja,1,,
infoserang,radirizky167,@aldiianderson,11 jam,0,Namanya nya  pelaku,1,,
infoserang,adipocong,@tanzilll.ahmed,1 hari,0,wadoh untirta,1,,
infoserang,selinedelweiss,,1 hari,0,Muka-muka mesumnya sangat kuat bre,1,,
infoserang,andhikarw24,,1 hari,0,150 full set sama kandang ga nih,1,,
infoserang,achmdnr_12,@irfan_latifulloh,1 hari,0,pie kih.  Aku balik sabeti selang tah,1,,
infoserang,riz0555,@nur.rhyu,1 hari,0,kenal ga ka,1,,
infoserang,ighfarullohdwicahya,@mfathuurr_,1 hari,0,"coba tolong mas, daerah kekuasaan kamu bukan?",1,,
infoserang,caith.aglyr,@r.ivaaal,1 hari,0,silahkan Kata kata mutiaranya,1,,
infoserang,iqatun,@khindil,1 hari,0,barangkali kenal. Anak untir ceunah,1,,
infoserang,dyzzx_kece,@fluverrys_do,1 hari,0,liat bub,1,,
infoserang,anssae_,@sohiprmd,1 hari,0,trust issue gw sama org Pandeglang,1,,
infoserang,yaauliaaa11_,@mlndaa_777,1 hari,0,belll,1,,
infoserang,amellprtma18,,1 hari,0,Astaghfirullah semoga kita semua diajauhkan dr org2 yg berniat jahat🥲,1,,
infoserang,___ucekalyudin21,@nickosahrulmaulana,1 hari,0,Cs lu parah nih  wkwk,1,,
infoserang,fii.youu,@ditahlh,1 hari,0,ngeri,1,,
infoserang,_ryannovaldi_,@raflyfauzant_,1 hari,0,luer kenal gak sma orangnya,1,,
infoserang,ilhampzh,@moch_ilham25,1 hari,0,ini nih kayaknya orangnya🗿,1,,
infoserang,istisukanda,@beernovan,1 hari,0,Nih anak akutansi,1,,
infoserang,adamfahriyan,@xiobii_,1 hari,0,info mantekin Alwi🗿,1,,
infoserang,fajarcahyo,@kuyalabil,1 hari,0,Coba dikawal kasusnya,1,,
infoserang,dianaintan_kuroba,@indrichaaan,1 hari,0,Bru d up,1,,
infoserang,stfadilah_,@febioktaviyani,1 hari,0,yang ini tah?,1,,
infoserang,mega_wlnsa,@sitisopiati_,1 hari,0,tau ngga ?,1,,
infoserang,brendsk8,@polhukamri,1 hari,0,lirik ajh dulu baru tindak lanjuti,1,,
infoserang,cayokissed,@marrrr.f,1 hari,0,ini ig pelaku,1,,
infoserang,mayadwiims,@andinnipsptr,1 hari,0,nih udh sampe infonserang beritanya,1,,
infoserang,kidel_arip,@dian.irmansyah_,1 hari,0,pandeglang lagi aja yan wkwk,1,,
infopandeglang,imammarsya,,15 jam,0,"kalau boleh tau, ko bisa pelaku dapet vidionya? secara sengaja diberikan oleh korban atau gimana ya? atau mengambil vidio saat korban tidak sadar?",1,,
infopandeglang,vitosky_,@sryadus_,1 hari,0,ngapain tuh disitu,1,,
infopandeglang,muktimohammad,,1 hari,0,Gas gas gas 🤲,1,,
infopandeglang,faris_sunandar,,1 hari,0,Kitu lah kudu tegas,1,,
infopandeglang,_maspajri_,@zidannugraha045,22 jam,0,Salpok,1,,
infopandeglang,jihanwiwaldy_,@azizrafely,1 hari,0,deuleu horeng bang kudel kuasa hukumna,1,,
infopandeglang,boim_ziqri_bintang,,1 hari,0,Kudu viral bae jing nyah karak di denge..,1,,
infopandeglang,abcdeavwxyz,,1 hari,0,Cuma dituntut ITE kah? Ga dituntut TPKS yaa? Agak pesimis kalo cuma ITE🙃,1,,
bantenraya,nabilahasanahhhh_,@maulydhaindahh,1 hari,0,Ini bukan nok,1,,
bantenraya,_maulanahakim,,1 hari,0,Dih di sensor,1,,
bantenraya,seno_ajialfaqir,@pranata.yudha27,1 hari,0,ana nitip bere balsem geliga hulu kontol na mung pendak di lapas ok...,1,,
infopandeglang,alhakimnatasaputra,@alealwiii,1 hari,0,doang nu enya,1,,
infopandeglang,fnskml,@_sitirohayati21,2 hari,0,Teteh tolongg;((  😢😢,1,,
infopandeglang,dirlixx,@m_adityya,1 hari,0,kenal?,1,,
infopandeglang,imayfadilahh,@khoirunnisap,1 hari,0,aq jyjykkkk,1,,
infopandeglang,gilangazilp_,,2 hari,0,Atuh di tincak beheng na dak tonjok dadana,1,,
infopandeglang,agoy.e,@resturzky_,1 hari,0,ngaku ajaa dari pada di penjara,1,,
infopandeglang,handy_invenders,@khulafaurrasyyidin,1 hari,0,Anak orang kayahh ngab,1,,
infopandeglang,fzeinna,@syaff_200,1 hari,0,memang makin gila kehidupan sekarang,1,,
infopandeglang,fanjovan_,@ryaaan0_,1 hari,0,Ini pelaku nya nih,1,,
infopandeglang,luberzky_,@hillarybrigitta,1 hari,0,"bu tolong di bantu ,semoga ibu sehat slalu 🙏🙏",1,,
infopandeglang,m.rickyputra,@iponfge,2 hari,0,baturan dia tah ie,1,,
infopandeglang,mitanurulitaa_,,2 hari,0,Yaa allah jahat bgt itu cowo,1,,
infopandeglang,azzsaeful_,@daeroby____,1 hari,0,ni pasukan lu tah rob,1,,
infopandeglang,adedeajingg,,1 hari,0,Emang harus rame sih biar bener2 di proses wkwkw netizen kawal terus jgn sampe lepas,1,,
infopandeglang,hilmybr,@amnrm99,2 hari,0,nih pak abangabangannya,1,,
infopandeglang,raturacaa,@irnadimyati,2 hari,0,Mau tau aja skrg sikap bupati kita bakalan gimana ini teh rek cicing ciciing Weh Kitu nya Bu ngadon ngebiarin rakyatnya sengsara keterlaluan si kalo ini engga cepet di sikapi molotot ibu Enggal gugah,1,,
infopandeglang,bayu_ramadhan451,@irnadimyati,2 hari,0,Pertegas bu,1,,
infopandeglang,444.notfoundx,@salmawwww_,2 hari,0,"akun   juga nih min, di sabotase mantan pacarnya 🙏🏻 tolong bantu di report guys",1,,
infopandeglang,yantiapriyanii18,@diahh7322,2 hari,0,mengeriiikan,1,,
infopandeglang,capt_awab.ar7,@heryysetiawannn,2 hari,0,gue tau isi otak loe,1,,
infopandeglang,unuy_sofyan,@trianchildnice,2 hari,0,Bantu repost dong kasian si cewek nya 🥺😥,1,,
infopandeglang,akuokfann,@trisaputraofficiall,2 hari,0,ni saudaranya,1,,
infopandeglang,mirrachytyxw,,2 hari,0,Naon ie,1,,
infopandeglang,ridwan.stories,,2 hari,0,Ga habis fikri,1,,
infopandeglang,sujanaeaprianaaa,@danihidayatx,2 hari,0,lu punya duit lu punya kuasa,1,,
infopandeglang,fqhudzkr,@yovsonofabitch,2 hari,0,nih secc acc nya si alwi,1,,
infopandeglang,_ndol43,@ariyansah.23,2 hari,0,tuntaskan kan bang l,1,,
infopandeglang,mochaldipermana,@irnadimyati,2 hari,0,"kawal sampe dpt, jgn nunggu viral dulu bu!",1,,
infopandeglang,rezkyfajarsumirat,@003crln,2 hari,0,udh tau blm ttg ini?,1,,
infopandeglang,risyaanafisa,@tiaralstriiiii,2 hari,0,ngwri,1,,
infopandeglang,brlianakrn_,@rvnalhkm_,2 hari,0,ini loh,1,,
infopandeglang,saifuladnan12,@hotmanparisofficial,2 hari,0,colek bang hotman..🔥🔥🔥🔥 minta tolong ke bu   juga..,1,,
infopandeglang,msaefull__anwar,@han._.xx1,2 hari,0,Ade²an  Lo gini amat Cok gedenya,1,,
infopandeglang,jilanrochland11,@adrts____,2 hari,0,awas tah,1,,
infopandeglang,diyani_aldian12,@hanapermatasari,2 hari,0,temen u jaksanya bkn na,1,,
infopandeglang,isssss__0,@ranioktvianni,2 hari,0,Innalilahi,1,,
infopandeglang,akunnabila_,@ch_chandraaa,2 hari,0,sama ga yaaa kasusnya?🥲,1,,
infopandeglang,delliaanandaa,@stnfadilah_,2 hari,0,"Da nu hade maneh, ngereri jaman kuari aredan meren nyaa😭",1,,
infopandeglang,aniesfuad25,@azeemyt,2 hari,0,nitip beli gorengan... ada tontonan baru nih pejabat pdglng,1,,
infopandeglang,faridhumaedi_,@mhallhkim,2 hari,0,maneh nya mal,1,,
infopandeglang,r.ziarraa_8,@arunikarsa_,2 hari,0,a udah viral ni😂,1,,
infopandeglang,mhmdadoo,,2 hari,0,Parah bet parah,1,,
infopandeglang,naisshayatii_,@favornsy,2 hari,0,"Capek deh ,pada kenapaa si orang orang",1,,
infopandeglang,itsmeeca___,@ndiasfwh01_,2 hari,0,Tkut ya nadd,1,,
infopandeglang,pbryansyhh,@shildamalff,2 hari,0,jujur bae dam,1,,
infopandeglang,instaherry,@deeeislamia_,2 hari,0,"Deh nu hade... Nu macem"" di gibas bae",1,,
infopandeglang,asti_rdh,,2 hari,0,Infooo mazzeee,1,,
infopandeglang,adeffik_,@dodo_kuyterus,2 hari,0,Mau heran tapi ini pandeglang,1,,
infoserang,intanaylstr_,@allbyki,15 jam,0,h,1,,
infoserang,santirohayati,@sthalsaa,1 hari,0,h,1,,
infoserang,mhmd.farih27,@m.abidarrafii,1 hari,0,h,1,,
infoserang,kiingvnn,@hotmanparisofficial,1 hari,0,h,1,,
infopandeglang,mzikri26,@andriano_lorenzo,1 hari,0,h,1,,
infopandeglang,jemayelk_,@jokowi,1 hari,0,h,1,,
infopandeglang,dirlixx,@satgasppksuntirta,1 hari,0,h,1,,
infopandeglang,mzarkasii,@satlantaspolrespandeglang,2 hari,0,h,1,,
infopandeglang,sahalmhfudz,@romziefadlilahi,2 hari,0,h,1,,
infopandeglang,ratu_zakiaah,@cacanatasyaa_,2 hari,0,h,1,,
infopandeglang,ulfiyuhanas,@piwwxyyy,2 hari,0,h,1,,
infopandeglang,raturesiagustin,@anandameli,2 hari,0,h,1,,
infopandeglang,ulfiyuhanas,@sofinovtagst,2 hari,0,h,1,,
infopandeglang,ulfiyuhanas,@piwwxyyy,2 hari,0,h,1,,
infopandeglang,ulfiyuhanas,@sofinovtagst,2 hari,0,h,1,,
infoserang,inpopandeglang,@dlh.pandeglang,1 hari,77,"anak mantan kepala dlh  tapi udh mati bapaknya, kayaknya dia juga ingin nyusul dihukum mati",0,@dimaspashaofficial,dimaspashaofficial
infoserang,fla_bouquet,,1 hari,73,"Astagfirullah, semoga pelaku mendapat balasan yg seadil-adil nya. Tapi apa mungkin ya liat sidang nya aja begitu 😥",0,,
infopandeglang,siskaapriyy,,2 hari,61,keadilan sosial bagi yang punya uang dan wewenang,0,,
info.banten,ibenxsisare,,1 hari,59,"Kalau bukti sudh ada, kenapa g diproses? Apa krna ada amplop nya Pak? Pasti orng tuanya buangga punya anak dengan nama bagus tapi kelakuannya👎🏻👎🏻👎🏻 smpe orngtuanya melindungi anaknya yg salah. Miris banget",0,,
infopandeglang,anggiedwia,,2 hari,43,sama bgd ketika lapor ke komnas perlindungan perempuan dan anak di pandeglang cuma diketemuin sekali lalu ga ada kejelasan yg ujungnya tetep harus byr pengacara dengan alasan bisa dimusyawarkan pdhl lapor tuh krna udh ga bisa musyawarahkan mknya minta bantuan ga ngerti lagi kirain gw doank yg tidak jelas penyelesaian masalahnya 😢😢😢,0,,
info.banten,as_ary42,,1 hari,39,Ternyata pelaku mantan anak pejabat. Mantan aja masih bisa berkuasa ya...!!!,0,,
info.banten,wildanmutaqin_,,1 hari,31,"Jangan diam, bantu lawan, kita bersama korban!",0,,
infopandeglang,tbyxxh,,2 hari,29,"Disini harus viral dulu baru di tanggepin😂  yaaa kalian juga psti taulah knpa hraus viral dlu baru ada keadilan , gk perlu di kasih tau pasti kalian juga udh tau",0,,
infoserang,mriniaty,,1 hari,26,"sebaiknya kalo berbicara yang sensitif dipikir lagi. Korban bisa saja baca komen kamu, dan tersinggung, makin depresi, dan seterusnya. Setidaknya kalo kita ga bisa bantu, jangan memperkeruh suasana.",0,@agung_cahyana28,agung_cahyana28
infoserang,tiaoktaria92,,1 hari,25,KASUS PACARAN BIASA? WKWKWK PACARAN BIASA MANA ADAA KOSA KOSAAN BAPAK IBUUU.. APALAGI SAMPE DI REKAM DAN JADIIN BAHAN TEROR KE KORBAN SELAMA BERTAHUN TAHUN DAN SKRG KELUARGA. HADUUU BIASANYA DIMANA? MUNGKIN BAGI KELUARGANYA BIASA KRNA EMG UDAH KEBIASAAN BEGITU,0,,
info.banten,aldinitri,,1 hari,23,"Suka mintain duit juga, kalo gak dikasih ngancem mau nyebar videonya. Heran banget kok bisa kelakuan jelek diborong semua sama dia.",0,,
pandeglangeksis,tanwiruljojo,,5 jam,23,Motivasi agar move on ? Maknanya kemana nih ? Maafin ? Damai ? Terus apa hubungannya kejari dengan memberikan motivasi kok diluar ranahnya ?,0,,
infopandeglang,moethoi_rvltn,@matanajwa,2 hari,22,yg ga sehat ini oknum plat merah nya sih.. makin gila aja penegak hukum nya malu²in pdg...emg lebih baik serahin ke netizen,0,,
info.banten,ezracs34,,1 hari,21,Terus berjuang..jangan takut bila diintimidasi..lawan.. Alfatihah untuk anda & keluarga agar di beri keadilan se adil-adilnya .& Untuk mereka para pelaku mati kita bacakan surat alfatihah juga agar pelaku diberikan azab Pedih dunia-akhirat,0,,
infopandeglang,akunnabila_,,2 hari,19,lagi lagi main fisik hehehe gbsa gtu ya laki2 klo marah ga sambil main fisik?,0,,
infoserang,megagalee,,1 hari,18,dilihat Dr sis wanita atau korbannya dong Bang. Di baca lg dari awal sampe akhir yah,0,@agung_cahyana28,agung_cahyana28
infoserang,dw.hasta,,1 hari,16,"Astagfirullah, semoga Allah beri balasan seadil adilnya didunia maupun akhirat bagi pelaku ataupun keluarga pelaku yg menutupi kronologi sejujurnya.. aamiin 🤲",0,,
info.banten,tesar_al_ansar,,1 hari,15,org tua pelakunya mantan pejabat. Pantesan alot buat memproses pelaku,0,,
infopandeglang,noviatulr,,2 hari,14,"3taunnn bukan mainnnn😭 kuat bgt kamu kakk, smg segera mendapat keadilan amiiin",0,,
info.banten,etoyshadewa18,,1 hari,14,"Kalo gak bisa jalur hukum, mending bayar orang buat buang sampah kaya gitu. Kaya gak tau Indonesia aja",0,,
infoserang,irfan00_00,,1 hari,14,Bukan lah. Pemerkosaan bukan hanya itu pengertiannya. Di jebak dan dikasih obat tidur juga termasuk pemerkosaan.,0,@agung_cahyana28,agung_cahyana28
pandeglangeksis,rreztianjani,,5 jam,13,tak segampang itu ibukkk... semisal klo keadaannya dibalik bagaimana? apakah ibu akan menerima motivasi seperti itu😁 mereka tidak butuh motivasi butuhnya ke adilan bu🤭🤌🤌,0,,
